"code_rome","code_ogr","coeur_metier"
"F1109","125994",""
"F1109","140970","Principale"
"F1109","200090",""
"F1109","200093",""
"F1109","300069","Principale"
"F1109","300124",""
"F1109","300130","Principale"
"F1109","300164",""
"F1109","300330",""
"F1109","300338","Principale"
"F1109","300405",""
"F1109","300408","Principale"
"F1109","300451",""
"F1109","300460",""
"F1109","300465",""
"F1109","300470",""
"F1109","300490",""
"F1109","300779",""
"F1109","300783",""
"F1109","400163",""
"F1109","400178",""
"F1109","400262",""
"F1109","400381",""
"F1109","403103",""
"F1109","514069",""
"F1109","514964",""
"F1109","515112",""
"F1109","515113",""
"F1110","100015","Émergente"
"F1110","100905",""
"F1110","101449",""
"F1110","103043",""
"F1110","103045","Principale"
"F1110","103103","Principale"
"F1110","103122","Principale"
"F1110","103130",""
"F1110","103203",""
"F1110","103204",""
"F1110","103480",""
"F1110","103596",""
"F1110","103597",""
"F1110","104892",""
"F1110","115851",""
"F1110","116809",""
"F1110","118808",""
"F1110","118828",""
"F1110","119607",""
"F1110","119618",""
"F1110","119672","Principale"
"F1110","119935",""
"F1110","121339","Principale"
"F1110","121344",""
"F1110","122852",""
"F1110","122909","Principale"
"F1110","123177","Principale"
"F1110","123238",""
"F1110","123428",""
"F1110","124811","Principale"
"F1110","125142","Émergente"
"F1110","125309","Émergente"
"F1110","125410",""
"F1110","125936",""
"F1110","125980","Principale"
"F1110","126015","Principale"
"F1110","126026",""
"F1110","126098",""
"F1110","300069","Principale"
"F1110","300124","Principale"
"F1110","300460",""
"F1110","300462","Principale"
"F1110","300465",""
"F1110","300490",""
"F1110","300492",""
"F1110","300806",""
"F1110","403093",""
"F1110","403103",""
"F1110","403108",""
"F1110","403204",""
"F1110","403205",""
"F1110","403206",""
"F1110","403207",""
"F1110","403208",""
"F1110","403209",""
"F1110","403210",""
"F1110","403211",""
"F1110","403212",""
"F1110","403213",""
"F1110","403214",""
"F1110","403328",""
"F1110","484382",""
"F1111","38055",""
"F1111","100038",""
"F1111","100129",""
"F1111","101640",""
"F1111","101642",""
"F1111","103045",""
"F1111","103046",""
"F1111","103103",""
"F1111","103199",""
"F1111","103203",""
"F1111","103204",""
"F1111","103207",""
"F1111","103208",""
"F1111","103212",""
"F1111","103213",""
"F1111","103503",""
"F1111","103596",""
"F1111","104425",""
"F1111","114888",""
"F1111","116428",""
"F1111","118471",""
"F1111","118828",""
"F1111","119604",""
"F1111","119672",""
"F1111","119721",""
"F1111","119726",""
"F1111","119935",""
"F1111","120246",""
"F1111","120830",""
"F1111","121487",""
"F1111","121657",""
"F1111","121735",""
"F1111","122842","Principale"
"F1111","125142",""
"F1111","125614",""
"F1111","125994",""
"F1111","126023",""
"F1111","126053","Principale"
"F1111","300149",""
"F1111","300188",""
"F1111","300197",""
"F1111","300238",""
"F1111","300257",""
"F1111","300293",""
"F1111","300311",""
"F1111","300314",""
"F1111","300334",""
"F1111","300366",""
"F1111","300435",""
"F1111","300440",""
"F1111","300446",""
"F1111","300458",""
"F1111","300460",""
"F1111","300467",""
"F1111","300483",""
"F1111","300490",""
"F1111","300600",""
"F1111","300779",""
"F1111","300783",""
"F1111","400321",""
"F1111","400876","Principale"
"F1111","400901",""
"F1111","402123",""
"F1111","403093",""
"F1111","403132",""
"F1111","403148",""
"F1111","403150",""
"F1111","403221",""
"F1111","403266",""
"F1111","403298",""
"F1111","403308",""
"F1111","403313",""
"F1111","403358","Principale"
"F1111","403378","Principale"
"F1111","403381","Principale"
"F1111","403382","Principale"
"F1111","403392","Principale"
"F1111","403406",""
"F1111","403407",""
"F1111","403434","Principale"
"F1111","403439",""
"F1111","403453","Principale"
"F1111","403457","Principale"
"F1111","403458",""
"F1111","403462","Principale"
"F1111","403463","Principale"
"F1111","403480",""
"F1111","403498","Principale"
"F1111","403529",""
"F1111","403563",""
"F1111","403564","Principale"
"F1111","403578","Principale"
"F1111","403580",""
"F1111","403585",""
"F1111","403588",""
"F1111","403594",""
"F1111","403605",""
"F1111","403606",""
"F1111","403839",""
"F1111","484953",""
"F1111","490880",""
"F1111","490882",""
"F1111","511668",""
"F1111","514460",""
"F1111","514936",""
"F1111","514955",""
"F1112","38055",""
"F1112","101640",""
"F1112","101642",""
"F1112","102732",""
"F1112","103045",""
"F1112","103046",""
"F1112","103103",""
"F1112","103199",""
"F1112","103203",""
"F1112","103204",""
"F1112","103207",""
"F1112","103208",""
"F1112","103212",""
"F1112","103503",""
"F1112","104425",""
"F1112","106595",""
"F1112","113748",""
"F1112","115876",""
"F1112","118639",""
"F1112","118828",""
"F1112","119672",""
"F1112","119721",""
"F1112","119726",""
"F1112","119935",""
"F1112","121487",""
"F1112","121735",""
"F1112","122313",""
"F1112","125142",""
"F1112","125614",""
"F1112","125994",""
"F1112","126008",""
"F1112","126026",""
"F1112","300067",""
"F1112","300069",""
"F1112","300124",""
"F1112","300125",""
"F1112","300126",""
"F1112","300149",""
"F1112","300188",""
"F1112","300197",""
"F1112","300241",""
"F1112","300308",""
"F1112","300315",""
"F1112","300334",""
"F1112","300366",""
"F1112","300446",""
"F1112","300451",""
"F1112","300452",""
"F1112","300460",""
"F1112","300465",""
"F1112","300467",""
"F1112","300468",""
"F1112","300469",""
"F1112","300479",""
"F1112","300493",""
"F1112","300600",""
"F1112","300644",""
"F1112","300779",""
"F1112","300783",""
"F1112","400321",""
"F1112","400361",""
"F1112","400901",""
"F1112","403121",""
"F1112","403125",""
"F1112","403126",""
"F1112","403152",""
"F1112","403161",""
"F1112","403217",""
"F1112","403239",""
"F1112","403352","Principale"
"F1112","403354","Principale"
"F1112","403359","Principale"
"F1112","403383",""
"F1112","403412","Principale"
"F1112","403414","Principale"
"F1112","403416",""
"F1112","403450","Principale"
"F1112","403469","Principale"
"F1112","403510",""
"F1112","403530","Principale"
"F1112","403545","Principale"
"F1112","403572","Principale"
"F1112","403592","Principale"
"F1112","403628","Principale"
"F1112","403840",""
"F1112","403841","Principale"
"F1112","403842",""
"F1112","515153",""
"F1113","100038",""
"F1113","100129",""
"F1113","101640",""
"F1113","101642",""
"F1113","102732",""
"F1113","103045",""
"F1113","103046","Principale"
"F1113","103203",""
"F1113","103207",""
"F1113","103212",""
"F1113","103503",""
"F1113","104359",""
"F1113","115321","Émergente"
"F1113","118786","Principale"
"F1113","118828",""
"F1113","119604",""
"F1113","119672",""
"F1113","119721",""
"F1113","119727",""
"F1113","119729","Principale"
"F1113","120246",""
"F1113","121657","Principale"
"F1113","121735","Émergente"
"F1113","121931",""
"F1113","122463",""
"F1113","122480",""
"F1113","124377",""
"F1113","124719","Émergente"
"F1113","125142",""
"F1113","125440","Émergente"
"F1113","125614","Émergente"
"F1113","125994",""
"F1113","126008",""
"F1113","300016","Principale"
"F1113","300069",""
"F1113","300081",""
"F1113","300084",""
"F1113","300118",""
"F1113","300124",""
"F1113","300125",""
"F1113","300149",""
"F1113","300186",""
"F1113","300188",""
"F1113","300197","Principale"
"F1113","300238",""
"F1113","300241",""
"F1113","300256",""
"F1113","300300","Principale"
"F1113","300308",""
"F1113","300311",""
"F1113","300312",""
"F1113","300314",""
"F1113","300315",""
"F1113","300321",""
"F1113","300323",""
"F1113","300334",""
"F1113","300348",""
"F1113","300366",""
"F1113","300379",""
"F1113","300440",""
"F1113","300446",""
"F1113","300452",""
"F1113","300460",""
"F1113","300465",""
"F1113","300467",""
"F1113","300468",""
"F1113","300469",""
"F1113","300488","Principale"
"F1113","300600",""
"F1113","300664",""
"F1113","300779",""
"F1113","300804",""
"F1113","300819",""
"F1113","300846",""
"F1113","400294","Principale"
"F1113","400407",""
"F1113","400415","Émergente"
"F1113","402016",""
"F1113","402173",""
"F1113","402290",""
"F1113","403020",""
"F1113","403103",""
"F1113","403104",""
"F1113","403114",""
"F1113","403144",""
"F1113","403161",""
"F1113","404536",""
"F1113","404618",""
"F1113","404619",""
"F1113","404620",""
"F1113","404621",""
"F1113","404622",""
"F1113","404623",""
"F1113","404625",""
"F1113","404874","Principale"
"F1113","404887","Principale"
"F1113","404888","Émergente"
"F1113","404890",""
"F1113","405285",""
"F1113","405348",""
"F1114","100038",""
"F1114","101642",""
"F1114","103045",""
"F1114","103046",""
"F1114","103103",""
"F1114","103203",""
"F1114","103206",""
"F1114","103207",""
"F1114","103212",""
"F1114","103503",""
"F1114","106595",""
"F1114","106962","Principale"
"F1114","109818","Principale"
"F1114","114050",""
"F1114","118828",""
"F1114","119161",""
"F1114","119604",""
"F1114","119672",""
"F1114","119721",""
"F1114","119726",""
"F1114","119727",""
"F1114","120246",""
"F1114","121657",""
"F1114","121735","Émergente"
"F1114","121985","Principale"
"F1114","123865",""
"F1114","124377",""
"F1114","125614","Émergente"
"F1114","126008",""
"F1114","300014","Principale"
"F1114","300124",""
"F1114","300125","Principale"
"F1114","300149",""
"F1114","300186",""
"F1114","300241","Principale"
"F1114","300308",""
"F1114","300315",""
"F1114","300366","Principale"
"F1114","300410",""
"F1114","300412",""
"F1114","300452","Principale"
"F1114","300460",""
"F1114","300467",""
"F1114","300600",""
"F1114","300779",""
"F1114","300837",""
"F1114","400115","Principale"
"F1114","400158",""
"F1114","400294","Principale"
"F1114","400660",""
"F1114","400865",""
"F1114","400901",""
"F1114","403020",""
"F1114","403103",""
"F1114","403104",""
"F1114","403114",""
"F1114","403144",""
"F1114","403499",""
"F1114","404007",""
"F1114","404390",""
"F1114","404611",""
"F1114","404613",""
"F1114","404614",""
"F1114","404615",""
"F1114","404616",""
"F1114","404617",""
"F1114","404889","Principale"
"F1115","23377",""
"F1115","38055",""
"F1115","103153",""
"F1115","103157","Principale"
"F1115","103190",""
"F1115","103191","Principale"
"F1115","103272",""
"F1115","105142",""
"F1115","114275",""
"F1115","114279","Principale"
"F1115","118758",""
"F1115","118762",""
"F1115","119187",""
"F1115","119432",""
"F1115","119800",""
"F1115","120931",""
"F1115","121867",""
"F1115","123253",""
"F1115","123488",""
"F1115","123749","Principale"
"F1115","123750",""
"F1115","124523",""
"F1115","125772","Principale"
"F1115","300078",""
"F1115","300119",""
"F1115","300126",""
"F1115","300426",""
"F1115","300452",""
"F1115","300465",""
"F1115","300472",""
"F1115","300490",""
"F1115","300493",""
"F1115","300783",""
"F1115","300789",""
"F1115","300790",""
"F1115","300794",""
"F1115","300816",""
"F1115","401025",""
"F1115","403103",""
"F1115","403104",""
"F1115","403220",""
"F1115","404863",""
"F1115","477885",""
"F1115","477886","Principale"
"F1115","477887",""
"F1115","477890",""
"F1115","477894",""
"F1115","483300","Principale"
"F1115","483301","Principale"
"F1115","483302",""
"F1115","483303","Principale"
"F1115","483304","Émergente"
"F1115","483305",""
"F1115","483306",""
"F1115","483307","Principale"
"F1115","483308",""
"F1115","483309","Principale"
"F1115","483725","Principale"
"F1115","485916",""
"F1115","486678",""
"F1115","490883",""
"F1115","490886",""
"F1115","490888",""
"F1115","490889",""
"F1115","490890",""
"F1115","514400",""
"F1115","514442",""
"F1115","514489",""
"F1116","23383",""
"F1116","38055",""
"F1116","100015",""
"F1116","101073",""
"F1116","105809","Principale"
"F1116","106945",""
"F1116","106955",""
"F1116","108236",""
"F1116","119180",""
"F1116","119187",""
"F1116","121876","Principale"
"F1116","123179",""
"F1116","124809",""
"F1116","300323",""
"F1116","300465",""
"F1116","300472",""
"F1116","300483",""
"F1116","300489",""
"F1116","300794",""
"F1116","400264",""
"F1116","400641",""
"F1116","403095",""
"F1116","403103",""
"F1116","403351","Principale"
"F1116","403587","Principale"
"F1116","476771",""
"F1116","476885",""
"F1116","478034",""
"F1116","478035",""
"F1116","478036",""
"F1116","478037",""
"F1116","478039",""
"F1116","478040",""
"F1116","478042",""
"F1116","482400",""
"F1116","483406","Principale"
"F1116","483407",""
"F1116","483408","Principale"
"F1116","483409",""
"F1116","483410","Principale"
"F1116","483411","Émergente"
"F1116","483412",""
"F1116","487138",""
"F1116","487145",""
"F1116","490015","Principale"
"F1116","490017","Principale"
"F1116","491132",""
"F1116","491133",""
"F1116","491134",""
"F1116","491135",""
"F1116","491137",""
"F1116","491138",""
"F1116","491139",""
"F1116","491140",""
"F1116","491141",""
"F1116","514157",""
"F1117","23376",""
"F1117","100038",""
"F1117","100129",""
"F1117","101506",""
"F1117","102717",""
"F1117","103043",""
"F1117","103045",""
"F1117","103046","Principale"
"F1117","103070",""
"F1117","103199",""
"F1117","103207",""
"F1117","103501",""
"F1117","103611",""
"F1117","104582",""
"F1117","104606",""
"F1117","106528",""
"F1117","106813",""
"F1117","107031",""
"F1117","114832",""
"F1117","116657",""
"F1117","117575",""
"F1117","118639",""
"F1117","119307",""
"F1117","119506",""
"F1117","119672",""
"F1117","119721",""
"F1117","119722",""
"F1117","119727",""
"F1117","120246","Principale"
"F1117","120880",""
"F1117","121137",""
"F1117","121884",""
"F1117","122480",""
"F1117","122516",""
"F1117","123738",""
"F1117","124910",""
"F1117","125142",""
"F1117","125994",""
"F1117","126450",""
"F1117","300126",""
"F1117","300197","Principale"
"F1117","300308",""
"F1117","300312",""
"F1117","300315",""
"F1117","300338",""
"F1117","300445",""
"F1117","300465",""
"F1117","300488",""
"F1117","300489",""
"F1117","300490",""
"F1117","300600","Principale"
"F1117","300636",""
"F1117","300779",""
"F1117","300804",""
"F1117","300821",""
"F1117","400098","Émergente"
"F1117","400694",""
"F1117","400730",""
"F1117","402173","Principale"
"F1117","402290","Émergente"
"F1117","403093",""
"F1117","403103",""
"F1117","403104",""
"F1117","403110",""
"F1117","403328","Principale"
"F1117","403378","Principale"
"F1117","403458",""
"F1117","403463",""
"F1117","403476","Principale"
"F1117","403532",""
"F1117","403548","Principale"
"F1117","403549",""
"F1117","403594",""
"F1117","404218",""
"F1117","404624",""
"F1117","478043",""
"F1117","478045",""
"F1117","478046",""
"F1117","478055",""
"F1117","479969",""
"F1117","483415","Principale"
"F1117","483417","Émergente"
"F1117","483418",""
"F1117","483419",""
"F1117","483420",""
"F1117","483421","Principale"
"F1117","483894",""
"F1117","489389","Principale"
"F1117","514432",""
"F1117","514443",""
"F1117","514455",""
"F1117","514457",""
"F1117","514482",""
"F1118","23380",""
"F1118","38055",""
"F1118","101397",""
"F1118","103153",""
"F1118","103157","Principale"
"F1118","103165",""
"F1118","103179",""
"F1118","103272",""
"F1118","114275","Principale"
"F1118","114279","Principale"
"F1118","118758",""
"F1118","118762",""
"F1118","119800","Émergente"
"F1118","123436",""
"F1118","123692",""
"F1118","123749",""
"F1118","123750",""
"F1118","124523",""
"F1118","125772",""
"F1118","300078",""
"F1118","300119",""
"F1118","300126",""
"F1118","300426",""
"F1118","300456",""
"F1118","300465",""
"F1118","300489",""
"F1118","300490",""
"F1118","300570",""
"F1118","300779",""
"F1118","300783",""
"F1118","300806",""
"F1118","300816",""
"F1118","402117",""
"F1118","403095",""
"F1118","403103",""
"F1118","403104",""
"F1118","403220",""
"F1118","404316",""
"F1118","478372",""
"F1118","478374",""
"F1118","478375",""
"F1118","478376",""
"F1118","478383",""
"F1118","483201",""
"F1118","483721","Principale"
"F1118","483722","Principale"
"F1118","483723","Principale"
"F1118","483724",""
"F1118","483725","Principale"
"F1118","483726","Principale"
"F1118","483727",""
"F1118","483728","Principale"
"F1118","485511",""
"F1118","485916",""
"F1118","490883",""
"F1118","490886",""
"F1118","490889",""
"F1118","490890",""
"F1118","514442",""
"F1118","514489",""
"F1119","23381",""
"F1119","103059",""
"F1119","103153","Principale"
"F1119","103157","Principale"
"F1119","103163",""
"F1119","103188",""
"F1119","103272",""
"F1119","104585",""
"F1119","114275","Principale"
"F1119","114279","Principale"
"F1119","118758",""
"F1119","118762",""
"F1119","119187",""
